"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.1.1 Diefstal/inbraak woning";"2014";"Havens-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Havens-West";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Havens-West";"       1"
"1.1.1 Diefstal/inbraak woning";"2017";"Havens-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Havens-West";"       1"
"1.1.1 Diefstal/inbraak woning";"2019";"Havens-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Havens-West";"       1"
"1.1.1 Diefstal/inbraak woning";"2021";"Havens-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Havens-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Havens-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Afrikahaven";"       1"
"1.1.1 Diefstal/inbraak woning";"2017";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Afrikahaven";"       1"
"1.1.1 Diefstal/inbraak woning";"2021";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Afrikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Amerikahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Westhaven-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Petroleumhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Vervoerscentrum";"       1"
"1.1.1 Diefstal/inbraak woning";"2019";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Vervoerscentrum";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Westhaven-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Westhaven-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Coenhaven/Minervahaven";"       1"
"1.1.1 Diefstal/inbraak woning";"2013";"Coenhaven/Minervahaven";"       3"
"1.1.1 Diefstal/inbraak woning";"2014";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Coenhaven/Minervahaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Coenhaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Vlothaven";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Minervahaven-Noordoost";"       1"
"1.1.1 Diefstal/inbraak woning";"2014";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Minervahaven-Noordoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Minervahaven-Noordwest";"       1"
"1.1.1 Diefstal/inbraak woning";"2014";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Minervahaven-Noordwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Minervahaven-Zuidwest";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Minervahaven-Zuidoost";"       1"
"1.1.1 Diefstal/inbraak woning";"2013";"Minervahaven-Zuidoost";"       1"
"1.1.1 Diefstal/inbraak woning";"2014";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Minervahaven-Zuidoost";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Alfa-driehoek";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Hemknoop-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Sloterdijk-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2013";"Sloterdijk-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2014";"Sloterdijk-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Sloterdijk-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2016";"Sloterdijk-West";"       6"
"1.1.1 Diefstal/inbraak woning";"2017";"Sloterdijk-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2018";"Sloterdijk-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2019";"Sloterdijk-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2020";"Sloterdijk-West";"      17"
"1.1.1 Diefstal/inbraak woning";"2021";"Sloterdijk-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2022";"Sloterdijk-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2023";"Sloterdijk-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Isolatorbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Isolatorbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2017";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Isolatorbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Isolatorbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Contactbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2014";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Contactbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Contactbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2019";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Contactbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Woon- en Groengebied Sloterdijk";"       4"
"1.1.1 Diefstal/inbraak woning";"2013";"Woon- en Groengebied Sloterdijk";"       3"
"1.1.1 Diefstal/inbraak woning";"2014";"Woon- en Groengebied Sloterdijk";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Woon- en Groengebied Sloterdijk";"       2"
"1.1.1 Diefstal/inbraak woning";"2016";"Woon- en Groengebied Sloterdijk";"       5"
"1.1.1 Diefstal/inbraak woning";"2017";"Woon- en Groengebied Sloterdijk";"       5"
"1.1.1 Diefstal/inbraak woning";"2018";"Woon- en Groengebied Sloterdijk";"       4"
"1.1.1 Diefstal/inbraak woning";"2019";"Woon- en Groengebied Sloterdijk";"       3"
"1.1.1 Diefstal/inbraak woning";"2020";"Woon- en Groengebied Sloterdijk";"      17"
"1.1.1 Diefstal/inbraak woning";"2021";"Woon- en Groengebied Sloterdijk";"       5"
"1.1.1 Diefstal/inbraak woning";"2022";"Woon- en Groengebied Sloterdijk";"       4"
"1.1.1 Diefstal/inbraak woning";"2023";"Woon- en Groengebied Sloterdijk";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Spaarndammerbuurt/Zeeheldenbuurt";"      75"
"1.1.1 Diefstal/inbraak woning";"2013";"Spaarndammerbuurt/Zeeheldenbuurt";"      75"
"1.1.1 Diefstal/inbraak woning";"2014";"Spaarndammerbuurt/Zeeheldenbuurt";"      59"
"1.1.1 Diefstal/inbraak woning";"2015";"Spaarndammerbuurt/Zeeheldenbuurt";"      38"
"1.1.1 Diefstal/inbraak woning";"2016";"Spaarndammerbuurt/Zeeheldenbuurt";"      51"
"1.1.1 Diefstal/inbraak woning";"2017";"Spaarndammerbuurt/Zeeheldenbuurt";"      45"
"1.1.1 Diefstal/inbraak woning";"2018";"Spaarndammerbuurt/Zeeheldenbuurt";"      20"
"1.1.1 Diefstal/inbraak woning";"2019";"Spaarndammerbuurt/Zeeheldenbuurt";"      45"
"1.1.1 Diefstal/inbraak woning";"2020";"Spaarndammerbuurt/Zeeheldenbuurt";"      26"
"1.1.1 Diefstal/inbraak woning";"2021";"Spaarndammerbuurt/Zeeheldenbuurt";"      28"
"1.1.1 Diefstal/inbraak woning";"2022";"Spaarndammerbuurt/Zeeheldenbuurt";"      20"
"1.1.1 Diefstal/inbraak woning";"2023";"Spaarndammerbuurt/Zeeheldenbuurt";"      20"
"1.1.1 Diefstal/inbraak woning";"2012";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Hemknoop-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2021";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Hemknoop-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Overbraker Binnenpolder";"       1"
"1.1.1 Diefstal/inbraak woning";"2021";"Overbraker Binnenpolder";"       1"
"1.1.1 Diefstal/inbraak woning";"2022";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Overbraker Binnenpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Zaanstraat emplacement";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Spaarndammerbuurt-Noordwest";"      19"
"1.1.1 Diefstal/inbraak woning";"2013";"Spaarndammerbuurt-Noordwest";"      31"
"1.1.1 Diefstal/inbraak woning";"2014";"Spaarndammerbuurt-Noordwest";"      23"
"1.1.1 Diefstal/inbraak woning";"2015";"Spaarndammerbuurt-Noordwest";"      14"
"1.1.1 Diefstal/inbraak woning";"2016";"Spaarndammerbuurt-Noordwest";"      22"
"1.1.1 Diefstal/inbraak woning";"2017";"Spaarndammerbuurt-Noordwest";"      18"
"1.1.1 Diefstal/inbraak woning";"2018";"Spaarndammerbuurt-Noordwest";"       5"
"1.1.1 Diefstal/inbraak woning";"2019";"Spaarndammerbuurt-Noordwest";"      17"
"1.1.1 Diefstal/inbraak woning";"2020";"Spaarndammerbuurt-Noordwest";"       6"
"1.1.1 Diefstal/inbraak woning";"2021";"Spaarndammerbuurt-Noordwest";"       9"
"1.1.1 Diefstal/inbraak woning";"2022";"Spaarndammerbuurt-Noordwest";"       5"
"1.1.1 Diefstal/inbraak woning";"2023";"Spaarndammerbuurt-Noordwest";"       6"
"1.1.1 Diefstal/inbraak woning";"2012";"Spaarndammerbuurt-Midden";"       3"
"1.1.1 Diefstal/inbraak woning";"2013";"Spaarndammerbuurt-Midden";"      10"
"1.1.1 Diefstal/inbraak woning";"2014";"Spaarndammerbuurt-Midden";"      13"
"1.1.1 Diefstal/inbraak woning";"2015";"Spaarndammerbuurt-Midden";"       8"
"1.1.1 Diefstal/inbraak woning";"2016";"Spaarndammerbuurt-Midden";"       6"
"1.1.1 Diefstal/inbraak woning";"2017";"Spaarndammerbuurt-Midden";"       8"
"1.1.1 Diefstal/inbraak woning";"2018";"Spaarndammerbuurt-Midden";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Spaarndammerbuurt-Midden";"       6"
"1.1.1 Diefstal/inbraak woning";"2020";"Spaarndammerbuurt-Midden";"       2"
"1.1.1 Diefstal/inbraak woning";"2021";"Spaarndammerbuurt-Midden";"       4"
"1.1.1 Diefstal/inbraak woning";"2022";"Spaarndammerbuurt-Midden";"       2"
"1.1.1 Diefstal/inbraak woning";"2023";"Spaarndammerbuurt-Midden";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Spaarndammerbuurt-Zuidwest";"       9"
"1.1.1 Diefstal/inbraak woning";"2013";"Spaarndammerbuurt-Zuidwest";"       9"
"1.1.1 Diefstal/inbraak woning";"2014";"Spaarndammerbuurt-Zuidwest";"       4"
"1.1.1 Diefstal/inbraak woning";"2015";"Spaarndammerbuurt-Zuidwest";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Spaarndammerbuurt-Zuidwest";"       7"
"1.1.1 Diefstal/inbraak woning";"2017";"Spaarndammerbuurt-Zuidwest";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Spaarndammerbuurt-Zuidwest";"       6"
"1.1.1 Diefstal/inbraak woning";"2019";"Spaarndammerbuurt-Zuidwest";"       7"
"1.1.1 Diefstal/inbraak woning";"2020";"Spaarndammerbuurt-Zuidwest";"       4"
"1.1.1 Diefstal/inbraak woning";"2021";"Spaarndammerbuurt-Zuidwest";"       4"
"1.1.1 Diefstal/inbraak woning";"2022";"Spaarndammerbuurt-Zuidwest";"       6"
"1.1.1 Diefstal/inbraak woning";"2023";"Spaarndammerbuurt-Zuidwest";"       3"
"1.1.1 Diefstal/inbraak woning";"2012";"Spaarndammerbuurt-Noordoost";"      15"
"1.1.1 Diefstal/inbraak woning";"2013";"Spaarndammerbuurt-Noordoost";"       9"
"1.1.1 Diefstal/inbraak woning";"2014";"Spaarndammerbuurt-Noordoost";"       6"
"1.1.1 Diefstal/inbraak woning";"2015";"Spaarndammerbuurt-Noordoost";"       5"
"1.1.1 Diefstal/inbraak woning";"2016";"Spaarndammerbuurt-Noordoost";"       7"
"1.1.1 Diefstal/inbraak woning";"2017";"Spaarndammerbuurt-Noordoost";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Spaarndammerbuurt-Noordoost";"       4"
"1.1.1 Diefstal/inbraak woning";"2019";"Spaarndammerbuurt-Noordoost";"       5"
