"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.3.1 Ongevallen (weg)";"2015";"Afrikahaven";"       3"
"1.3.1 Ongevallen (weg)";"2016";"Afrikahaven";"       5"
"1.3.1 Ongevallen (weg)";"2017";"Afrikahaven";"      12"
"1.3.1 Ongevallen (weg)";"2018";"Afrikahaven";"       7"
"1.3.1 Ongevallen (weg)";"2019";"Afrikahaven";"      12"
"1.3.1 Ongevallen (weg)";"2020";"Afrikahaven";"      23"
"1.3.1 Ongevallen (weg)";"2021";"Afrikahaven";"      11"
"1.3.1 Ongevallen (weg)";"2022";"Afrikahaven";"      10"
"1.3.1 Ongevallen (weg)";"2023";"Afrikahaven";"       8"
"1.3.1 Ongevallen (weg)";"2012";"Amerikahaven";"       4"
"1.3.1 Ongevallen (weg)";"2013";"Amerikahaven";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Amerikahaven";"       6"
"1.3.1 Ongevallen (weg)";"2015";"Amerikahaven";"       7"
"1.3.1 Ongevallen (weg)";"2016";"Amerikahaven";"       8"
"1.3.1 Ongevallen (weg)";"2017";"Amerikahaven";"      19"
"1.3.1 Ongevallen (weg)";"2018";"Amerikahaven";"      12"
"1.3.1 Ongevallen (weg)";"2019";"Amerikahaven";"      15"
"1.3.1 Ongevallen (weg)";"2020";"Amerikahaven";"       9"
"1.3.1 Ongevallen (weg)";"2021";"Amerikahaven";"      22"
"1.3.1 Ongevallen (weg)";"2022";"Amerikahaven";"      21"
"1.3.1 Ongevallen (weg)";"2023";"Amerikahaven";"      23"
"1.3.1 Ongevallen (weg)";"2012";"Westhaven-Noord";"       4"
"1.3.1 Ongevallen (weg)";"2013";"Westhaven-Noord";"       9"
"1.3.1 Ongevallen (weg)";"2014";"Westhaven-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2015";"Westhaven-Noord";"       3"
"1.3.1 Ongevallen (weg)";"2016";"Westhaven-Noord";"       7"
"1.3.1 Ongevallen (weg)";"2017";"Westhaven-Noord";"       5"
"1.3.1 Ongevallen (weg)";"2018";"Westhaven-Noord";"      11"
"1.3.1 Ongevallen (weg)";"2019";"Westhaven-Noord";"      12"
"1.3.1 Ongevallen (weg)";"2020";"Westhaven-Noord";"       9"
"1.3.1 Ongevallen (weg)";"2021";"Westhaven-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2022";"Westhaven-Noord";"       9"
"1.3.1 Ongevallen (weg)";"2023";"Westhaven-Noord";"      11"
"1.3.1 Ongevallen (weg)";"2012";"Petroleumhaven";"       3"
"1.3.1 Ongevallen (weg)";"2013";"Petroleumhaven";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Petroleumhaven";"       3"
"1.3.1 Ongevallen (weg)";"2015";"Petroleumhaven";"       4"
"1.3.1 Ongevallen (weg)";"2016";"Petroleumhaven";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Petroleumhaven";"       2"
"1.3.1 Ongevallen (weg)";"2018";"Petroleumhaven";"       4"
"1.3.1 Ongevallen (weg)";"2019";"Petroleumhaven";"       5"
"1.3.1 Ongevallen (weg)";"2020";"Petroleumhaven";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Petroleumhaven";"       6"
"1.3.1 Ongevallen (weg)";"2022";"Petroleumhaven";"       2"
"1.3.1 Ongevallen (weg)";"2023";"Petroleumhaven";"       1"
"1.3.1 Ongevallen (weg)";"2012";"Vervoerscentrum";"       3"
"1.3.1 Ongevallen (weg)";"2013";"Vervoerscentrum";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Vervoerscentrum";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Vervoerscentrum";"       5"
"1.3.1 Ongevallen (weg)";"2016";"Vervoerscentrum";"       4"
"1.3.1 Ongevallen (weg)";"2017";"Vervoerscentrum";"       9"
"1.3.1 Ongevallen (weg)";"2018";"Vervoerscentrum";"       7"
"1.3.1 Ongevallen (weg)";"2019";"Vervoerscentrum";"       5"
"1.3.1 Ongevallen (weg)";"2020";"Vervoerscentrum";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Vervoerscentrum";"       7"
"1.3.1 Ongevallen (weg)";"2022";"Vervoerscentrum";"       8"
"1.3.1 Ongevallen (weg)";"2023";"Vervoerscentrum";"       6"
"1.3.1 Ongevallen (weg)";"2012";"Westhaven-Zuid";"       8"
"1.3.1 Ongevallen (weg)";"2013";"Westhaven-Zuid";"       4"
"1.3.1 Ongevallen (weg)";"2014";"Westhaven-Zuid";"       3"
"1.3.1 Ongevallen (weg)";"2015";"Westhaven-Zuid";"       3"
"1.3.1 Ongevallen (weg)";"2016";"Westhaven-Zuid";"       6"
"1.3.1 Ongevallen (weg)";"2017";"Westhaven-Zuid";"       4"
"1.3.1 Ongevallen (weg)";"2018";"Westhaven-Zuid";"       6"
"1.3.1 Ongevallen (weg)";"2019";"Westhaven-Zuid";"       7"
"1.3.1 Ongevallen (weg)";"2020";"Westhaven-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Westhaven-Zuid";"       9"
"1.3.1 Ongevallen (weg)";"2022";"Westhaven-Zuid";"      10"
"1.3.1 Ongevallen (weg)";"2023";"Westhaven-Zuid";"       7"
"1.3.1 Ongevallen (weg)";"2012";"Coenhaven/Minervahaven";"       9"
"1.3.1 Ongevallen (weg)";"2013";"Coenhaven/Minervahaven";"      11"
"1.3.1 Ongevallen (weg)";"2014";"Coenhaven/Minervahaven";"      12"
"1.3.1 Ongevallen (weg)";"2015";"Coenhaven/Minervahaven";"      13"
"1.3.1 Ongevallen (weg)";"2016";"Coenhaven/Minervahaven";"      15"
"1.3.1 Ongevallen (weg)";"2017";"Coenhaven/Minervahaven";"      16"
"1.3.1 Ongevallen (weg)";"2018";"Coenhaven/Minervahaven";"      20"
"1.3.1 Ongevallen (weg)";"2019";"Coenhaven/Minervahaven";"      21"
"1.3.1 Ongevallen (weg)";"2020";"Coenhaven/Minervahaven";"      17"
"1.3.1 Ongevallen (weg)";"2021";"Coenhaven/Minervahaven";"      27"
"1.3.1 Ongevallen (weg)";"2022";"Coenhaven/Minervahaven";"      26"
"1.3.1 Ongevallen (weg)";"2023";"Coenhaven/Minervahaven";"      31"
"1.3.1 Ongevallen (weg)";"2012";"Coenhaven";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Coenhaven";"       1"
"1.3.1 Ongevallen (weg)";"2014";"Coenhaven";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Coenhaven";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Coenhaven";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Coenhaven";"       2"
"1.3.1 Ongevallen (weg)";"2018";"Coenhaven";"       2"
"1.3.1 Ongevallen (weg)";"2019";"Coenhaven";"       4"
"1.3.1 Ongevallen (weg)";"2020";"Coenhaven";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Coenhaven";"       7"
"1.3.1 Ongevallen (weg)";"2022";"Coenhaven";"       6"
"1.3.1 Ongevallen (weg)";"2023";"Coenhaven";"       8"
"1.3.1 Ongevallen (weg)";"2012";"Vlothaven";"       4"
"1.3.1 Ongevallen (weg)";"2013";"Vlothaven";"       2"
"1.3.1 Ongevallen (weg)";"2014";"Vlothaven";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Vlothaven";"       3"
"1.3.1 Ongevallen (weg)";"2016";"Vlothaven";"       2"
"1.3.1 Ongevallen (weg)";"2017";"Vlothaven";"       3"
"1.3.1 Ongevallen (weg)";"2018";"Vlothaven";"       3"
"1.3.1 Ongevallen (weg)";"2019";"Vlothaven";"       4"
"1.3.1 Ongevallen (weg)";"2020";"Vlothaven";"       1"
"1.3.1 Ongevallen (weg)";"2021";"Vlothaven";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Vlothaven";"       7"
"1.3.1 Ongevallen (weg)";"2023";"Vlothaven";"       6"
"1.3.1 Ongevallen (weg)";"2012";"Minervahaven-Noordoost";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Minervahaven-Noordoost";"       2"
"1.3.1 Ongevallen (weg)";"2014";"Minervahaven-Noordoost";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Minervahaven-Noordoost";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Minervahaven-Noordoost";"       4"
"1.3.1 Ongevallen (weg)";"2017";"Minervahaven-Noordoost";"       0"
"1.3.1 Ongevallen (weg)";"2018";"Minervahaven-Noordoost";"       2"
"1.3.1 Ongevallen (weg)";"2019";"Minervahaven-Noordoost";"       3"
"1.3.1 Ongevallen (weg)";"2020";"Minervahaven-Noordoost";"       0"
"1.3.1 Ongevallen (weg)";"2021";"Minervahaven-Noordoost";"       2"
"1.3.1 Ongevallen (weg)";"2022";"Minervahaven-Noordoost";"       2"
"1.3.1 Ongevallen (weg)";"2023";"Minervahaven-Noordoost";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Minervahaven-Noordwest";"       1"
"1.3.1 Ongevallen (weg)";"2013";"Minervahaven-Noordwest";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Minervahaven-Noordwest";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Minervahaven-Noordwest";"       3"
"1.3.1 Ongevallen (weg)";"2016";"Minervahaven-Noordwest";"       0"
"1.3.1 Ongevallen (weg)";"2017";"Minervahaven-Noordwest";"       4"
"1.3.1 Ongevallen (weg)";"2018";"Minervahaven-Noordwest";"       5"
"1.3.1 Ongevallen (weg)";"2019";"Minervahaven-Noordwest";"       5"
"1.3.1 Ongevallen (weg)";"2020";"Minervahaven-Noordwest";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Minervahaven-Noordwest";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Minervahaven-Noordwest";"       4"
"1.3.1 Ongevallen (weg)";"2023";"Minervahaven-Noordwest";"       1"
"1.3.1 Ongevallen (weg)";"2012";"Minervahaven-Zuidwest";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Minervahaven-Zuidwest";"       2"
"1.3.1 Ongevallen (weg)";"2014";"Minervahaven-Zuidwest";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Minervahaven-Zuidwest";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Minervahaven-Zuidwest";"       0"
"1.3.1 Ongevallen (weg)";"2017";"Minervahaven-Zuidwest";"       2"
"1.3.1 Ongevallen (weg)";"2018";"Minervahaven-Zuidwest";"       2"
"1.3.1 Ongevallen (weg)";"2019";"Minervahaven-Zuidwest";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Minervahaven-Zuidwest";"       1"
"1.3.1 Ongevallen (weg)";"2021";"Minervahaven-Zuidwest";"       1"
"1.3.1 Ongevallen (weg)";"2022";"Minervahaven-Zuidwest";"       0"
"1.3.1 Ongevallen (weg)";"2023";"Minervahaven-Zuidwest";"       0"
"1.3.1 Ongevallen (weg)";"2012";"Minervahaven-Zuidoost";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Minervahaven-Zuidoost";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Minervahaven-Zuidoost";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Minervahaven-Zuidoost";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Minervahaven-Zuidoost";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Minervahaven-Zuidoost";"       2"
"1.3.1 Ongevallen (weg)";"2018";"Minervahaven-Zuidoost";"       0"
"1.3.1 Ongevallen (weg)";"2019";"Minervahaven-Zuidoost";"       2"
"1.3.1 Ongevallen (weg)";"2020";"Minervahaven-Zuidoost";"       3"
"1.3.1 Ongevallen (weg)";"2021";"Minervahaven-Zuidoost";"       2"
"1.3.1 Ongevallen (weg)";"2022";"Minervahaven-Zuidoost";"       2"
"1.3.1 Ongevallen (weg)";"2023";"Minervahaven-Zuidoost";"       5"
"1.3.1 Ongevallen (weg)";"2012";"Alfa-driehoek";"       3"
"1.3.1 Ongevallen (weg)";"2013";"Alfa-driehoek";"       1"
"1.3.1 Ongevallen (weg)";"2014";"Alfa-driehoek";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Alfa-driehoek";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Alfa-driehoek";"       2"
"1.3.1 Ongevallen (weg)";"2017";"Alfa-driehoek";"       2"
"1.3.1 Ongevallen (weg)";"2018";"Alfa-driehoek";"       3"
"1.3.1 Ongevallen (weg)";"2019";"Alfa-driehoek";"       3"
"1.3.1 Ongevallen (weg)";"2020";"Alfa-driehoek";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Alfa-driehoek";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Alfa-driehoek";"       4"
"1.3.1 Ongevallen (weg)";"2023";"Alfa-driehoek";"       7"
"1.3.1 Ongevallen (weg)";"2012";"Hemknoop-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2013";"Hemknoop-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Hemknoop-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Hemknoop-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Hemknoop-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Hemknoop-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Hemknoop-Noord";"       3"
"1.3.1 Ongevallen (weg)";"2019";"Hemknoop-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Hemknoop-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2021";"Hemknoop-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Hemknoop-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2023";"Hemknoop-Noord";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Sloterdijk-West";"      21"
"1.3.1 Ongevallen (weg)";"2013";"Sloterdijk-West";"      17"
"1.3.1 Ongevallen (weg)";"2014";"Sloterdijk-West";"      20"
"1.3.1 Ongevallen (weg)";"2015";"Sloterdijk-West";"      22"
"1.3.1 Ongevallen (weg)";"2016";"Sloterdijk-West";"      23"
"1.3.1 Ongevallen (weg)";"2017";"Sloterdijk-West";"      18"
"1.3.1 Ongevallen (weg)";"2018";"Sloterdijk-West";"      30"
"1.3.1 Ongevallen (weg)";"2019";"Sloterdijk-West";"      37"
"1.3.1 Ongevallen (weg)";"2020";"Sloterdijk-West";"      20"
"1.3.1 Ongevallen (weg)";"2021";"Sloterdijk-West";"      19"
"1.3.1 Ongevallen (weg)";"2022";"Sloterdijk-West";"      22"
"1.3.1 Ongevallen (weg)";"2023";"Sloterdijk-West";"      21"
"1.3.1 Ongevallen (weg)";"2012";"Isolatorbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2013";"Isolatorbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2014";"Isolatorbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2015";"Isolatorbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2016";"Isolatorbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2017";"Isolatorbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2018";"Isolatorbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2019";"Isolatorbuurt";"      18"
"1.3.1 Ongevallen (weg)";"2020";"Isolatorbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2021";"Isolatorbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2022";"Isolatorbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2023";"Isolatorbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2012";"Contactbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2013";"Contactbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2014";"Contactbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Contactbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2016";"Contactbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2017";"Contactbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2018";"Contactbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2019";"Contactbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2020";"Contactbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2021";"Contactbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Contactbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2023";"Contactbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2012";"Woon- en Groengebied Sloterdijk";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Woon- en Groengebied Sloterdijk";"       4"
"1.3.1 Ongevallen (weg)";"2014";"Woon- en Groengebied Sloterdijk";"       6"
"1.3.1 Ongevallen (weg)";"2015";"Woon- en Groengebied Sloterdijk";"       8"
"1.3.1 Ongevallen (weg)";"2016";"Woon- en Groengebied Sloterdijk";"       7"
"1.3.1 Ongevallen (weg)";"2017";"Woon- en Groengebied Sloterdijk";"       5"
"1.3.1 Ongevallen (weg)";"2018";"Woon- en Groengebied Sloterdijk";"       7"
"1.3.1 Ongevallen (weg)";"2019";"Woon- en Groengebied Sloterdijk";"      11"
"1.3.1 Ongevallen (weg)";"2020";"Woon- en Groengebied Sloterdijk";"       3"
"1.3.1 Ongevallen (weg)";"2021";"Woon- en Groengebied Sloterdijk";"       1"
"1.3.1 Ongevallen (weg)";"2022";"Woon- en Groengebied Sloterdijk";"       6"
"1.3.1 Ongevallen (weg)";"2023";"Woon- en Groengebied Sloterdijk";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Spaarndammerbuurt/Zeeheldenbuurt";"      28"
"1.3.1 Ongevallen (weg)";"2013";"Spaarndammerbuurt/Zeeheldenbuurt";"      38"
"1.3.1 Ongevallen (weg)";"2014";"Spaarndammerbuurt/Zeeheldenbuurt";"      28"
"1.3.1 Ongevallen (weg)";"2015";"Spaarndammerbuurt/Zeeheldenbuurt";"      34"
"1.3.1 Ongevallen (weg)";"2016";"Spaarndammerbuurt/Zeeheldenbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2017";"Spaarndammerbuurt/Zeeheldenbuurt";"      39"
"1.3.1 Ongevallen (weg)";"2018";"Spaarndammerbuurt/Zeeheldenbuurt";"      36"
"1.3.1 Ongevallen (weg)";"2019";"Spaarndammerbuurt/Zeeheldenbuurt";"      41"
"1.3.1 Ongevallen (weg)";"2020";"Spaarndammerbuurt/Zeeheldenbuurt";"      33"
"1.3.1 Ongevallen (weg)";"2021";"Spaarndammerbuurt/Zeeheldenbuurt";"      35"
"1.3.1 Ongevallen (weg)";"2022";"Spaarndammerbuurt/Zeeheldenbuurt";"      63"
"1.3.1 Ongevallen (weg)";"2023";"Spaarndammerbuurt/Zeeheldenbuurt";"      45"
"1.3.1 Ongevallen (weg)";"2012";"Hemknoop-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Hemknoop-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Hemknoop-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Hemknoop-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2016";"Hemknoop-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Hemknoop-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Hemknoop-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2019";"Hemknoop-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Hemknoop-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Hemknoop-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2022";"Hemknoop-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2023";"Hemknoop-Zuid";"       3"
"1.3.1 Ongevallen (weg)";"2012";"Overbraker Binnenpolder";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Overbraker Binnenpolder";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Overbraker Binnenpolder";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Overbraker Binnenpolder";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Overbraker Binnenpolder";"       0"
"1.3.1 Ongevallen (weg)";"2017";"Overbraker Binnenpolder";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Overbraker Binnenpolder";"       1"
"1.3.1 Ongevallen (weg)";"2019";"Overbraker Binnenpolder";"       1"
"1.3.1 Ongevallen (weg)";"2020";"Overbraker Binnenpolder";"       3"
"1.3.1 Ongevallen (weg)";"2021";"Overbraker Binnenpolder";"       2"
"1.3.1 Ongevallen (weg)";"2022";"Overbraker Binnenpolder";"       1"
"1.3.1 Ongevallen (weg)";"2023";"Overbraker Binnenpolder";"       0"
"1.3.1 Ongevallen (weg)";"2012";"Zaanstraat emplacement";"       1"
"1.3.1 Ongevallen (weg)";"2013";"Zaanstraat emplacement";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Zaanstraat emplacement";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Zaanstraat emplacement";"       0"
"1.3.1 Ongevallen (weg)";"2016";"Zaanstraat emplacement";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Zaanstraat emplacement";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Zaanstraat emplacement";"       0"
"1.3.1 Ongevallen (weg)";"2019";"Zaanstraat emplacement";"       1"
"1.3.1 Ongevallen (weg)";"2020";"Zaanstraat emplacement";"       1"
"1.3.1 Ongevallen (weg)";"2021";"Zaanstraat emplacement";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Zaanstraat emplacement";"       0"
"1.3.1 Ongevallen (weg)";"2023";"Zaanstraat emplacement";"       0"
"1.3.1 Ongevallen (weg)";"2012";"Spaarndammerbuurt-Noordwest";"       5"
"1.3.1 Ongevallen (weg)";"2013";"Spaarndammerbuurt-Noordwest";"      10"
"1.3.1 Ongevallen (weg)";"2014";"Spaarndammerbuurt-Noordwest";"       4"
"1.3.1 Ongevallen (weg)";"2015";"Spaarndammerbuurt-Noordwest";"       8"
"1.3.1 Ongevallen (weg)";"2016";"Spaarndammerbuurt-Noordwest";"       4"
"1.3.1 Ongevallen (weg)";"2017";"Spaarndammerbuurt-Noordwest";"       3"
"1.3.1 Ongevallen (weg)";"2018";"Spaarndammerbuurt-Noordwest";"       4"
"1.3.1 Ongevallen (weg)";"2019";"Spaarndammerbuurt-Noordwest";"       8"
"1.3.1 Ongevallen (weg)";"2020";"Spaarndammerbuurt-Noordwest";"       1"
"1.3.1 Ongevallen (weg)";"2021";"Spaarndammerbuurt-Noordwest";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Spaarndammerbuurt-Noordwest";"      10"
"1.3.1 Ongevallen (weg)";"2023";"Spaarndammerbuurt-Noordwest";"      10"
"1.3.1 Ongevallen (weg)";"2012";"Spaarndammerbuurt-Midden";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Spaarndammerbuurt-Midden";"       7"
"1.3.1 Ongevallen (weg)";"2014";"Spaarndammerbuurt-Midden";"       6"
"1.3.1 Ongevallen (weg)";"2015";"Spaarndammerbuurt-Midden";"       4"
"1.3.1 Ongevallen (weg)";"2016";"Spaarndammerbuurt-Midden";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Spaarndammerbuurt-Midden";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Spaarndammerbuurt-Midden";"       6"
"1.3.1 Ongevallen (weg)";"2019";"Spaarndammerbuurt-Midden";"       4"
"1.3.1 Ongevallen (weg)";"2020";"Spaarndammerbuurt-Midden";"       6"
"1.3.1 Ongevallen (weg)";"2021";"Spaarndammerbuurt-Midden";"       6"
"1.3.1 Ongevallen (weg)";"2022";"Spaarndammerbuurt-Midden";"       5"
"1.3.1 Ongevallen (weg)";"2023";"Spaarndammerbuurt-Midden";"       1"
"1.3.1 Ongevallen (weg)";"2012";"Spaarndammerbuurt-Zuidwest";"       1"
"1.3.1 Ongevallen (weg)";"2013";"Spaarndammerbuurt-Zuidwest";"       2"
"1.3.1 Ongevallen (weg)";"2014";"Spaarndammerbuurt-Zuidwest";"       3"
"1.3.1 Ongevallen (weg)";"2015";"Spaarndammerbuurt-Zuidwest";"       5"
"1.3.1 Ongevallen (weg)";"2016";"Spaarndammerbuurt-Zuidwest";"       2"
"1.3.1 Ongevallen (weg)";"2017";"Spaarndammerbuurt-Zuidwest";"       4"
"1.3.1 Ongevallen (weg)";"2018";"Spaarndammerbuurt-Zuidwest";"       6"
"1.3.1 Ongevallen (weg)";"2019";"Spaarndammerbuurt-Zuidwest";"       2"
"1.3.1 Ongevallen (weg)";"2020";"Spaarndammerbuurt-Zuidwest";"       3"
"1.3.1 Ongevallen (weg)";"2021";"Spaarndammerbuurt-Zuidwest";"       4"
"1.3.1 Ongevallen (weg)";"2022";"Spaarndammerbuurt-Zuidwest";"       3"
"1.3.1 Ongevallen (weg)";"2023";"Spaarndammerbuurt-Zuidwest";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Spaarndammerbuurt-Noordoost";"       3"
"1.3.1 Ongevallen (weg)";"2013";"Spaarndammerbuurt-Noordoost";"       5"
"1.3.1 Ongevallen (weg)";"2014";"Spaarndammerbuurt-Noordoost";"       5"
"1.3.1 Ongevallen (weg)";"2015";"Spaarndammerbuurt-Noordoost";"       5"
"1.3.1 Ongevallen (weg)";"2016";"Spaarndammerbuurt-Noordoost";"       6"
"1.3.1 Ongevallen (weg)";"2017";"Spaarndammerbuurt-Noordoost";"       8"
"1.3.1 Ongevallen (weg)";"2018";"Spaarndammerbuurt-Noordoost";"       6"
"1.3.1 Ongevallen (weg)";"2019";"Spaarndammerbuurt-Noordoost";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Spaarndammerbuurt-Noordoost";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Spaarndammerbuurt-Noordoost";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Spaarndammerbuurt-Noordoost";"      10"
"1.3.1 Ongevallen (weg)";"2023";"Spaarndammerbuurt-Noordoost";"      11"
"1.3.1 Ongevallen (weg)";"2012";"Zeeheldenbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2013";"Zeeheldenbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2014";"Zeeheldenbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2015";"Zeeheldenbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2016";"Zeeheldenbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Zeeheldenbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2018";"Zeeheldenbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2019";"Zeeheldenbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2020";"Zeeheldenbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2021";"Zeeheldenbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2022";"Zeeheldenbuurt";"      10"
"1.3.1 Ongevallen (weg)";"2023";"Zeeheldenbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2012";"Westergasfabriek";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Westergasfabriek";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Westergasfabriek";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Westergasfabriek";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Westergasfabriek";"       2"
"1.3.1 Ongevallen (weg)";"2017";"Westergasfabriek";"      12"
"1.3.1 Ongevallen (weg)";"2018";"Westergasfabriek";"       5"
"1.3.1 Ongevallen (weg)";"2019";"Westergasfabriek";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Westergasfabriek";"       1"
"1.3.1 Ongevallen (weg)";"2021";"Westergasfabriek";"       3"
"1.3.1 Ongevallen (weg)";"2022";"Westergasfabriek";"       5"
"1.3.1 Ongevallen (weg)";"2023";"Westergasfabriek";"      10"
