"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"2.5.2 Winkeldiefstal";"2014";"Landlust-Zuid";"      27"
"2.5.2 Winkeldiefstal";"2015";"Landlust-Zuid";"      16"
"2.5.2 Winkeldiefstal";"2016";"Landlust-Zuid";"       5"
"2.5.2 Winkeldiefstal";"2017";"Landlust-Zuid";"       5"
"2.5.2 Winkeldiefstal";"2018";"Landlust-Zuid";"       4"
"2.5.2 Winkeldiefstal";"2019";"Landlust-Zuid";"       7"
"2.5.2 Winkeldiefstal";"2020";"Landlust-Zuid";"       1"
"2.5.2 Winkeldiefstal";"2021";"Landlust-Zuid";"       2"
"2.5.2 Winkeldiefstal";"2022";"Landlust-Zuid";"       5"
"2.5.2 Winkeldiefstal";"2023";"Landlust-Zuid";"       6"
"2.5.2 Winkeldiefstal";"2012";"Erasmuspark";"      24"
"2.5.2 Winkeldiefstal";"2013";"Erasmuspark";"      31"
"2.5.2 Winkeldiefstal";"2014";"Erasmuspark";"      13"
"2.5.2 Winkeldiefstal";"2015";"Erasmuspark";"      14"
"2.5.2 Winkeldiefstal";"2016";"Erasmuspark";"       5"
"2.5.2 Winkeldiefstal";"2017";"Erasmuspark";"       9"
"2.5.2 Winkeldiefstal";"2018";"Erasmuspark";"       8"
"2.5.2 Winkeldiefstal";"2019";"Erasmuspark";"       7"
"2.5.2 Winkeldiefstal";"2020";"Erasmuspark";"       3"
"2.5.2 Winkeldiefstal";"2021";"Erasmuspark";"       3"
"2.5.2 Winkeldiefstal";"2022";"Erasmuspark";"       1"
"2.5.2 Winkeldiefstal";"2023";"Erasmuspark";"       9"
"2.5.2 Winkeldiefstal";"2012";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2013";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2014";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2015";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2016";"Robert Scottbuurt-Oost";"       1"
"2.5.2 Winkeldiefstal";"2017";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2018";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2019";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2020";"Robert Scottbuurt-Oost";"       1"
"2.5.2 Winkeldiefstal";"2021";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2022";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2023";"Robert Scottbuurt-Oost";"       0"
"2.5.2 Winkeldiefstal";"2012";"Erasmusparkbuurt-West";"      24"
"2.5.2 Winkeldiefstal";"2013";"Erasmusparkbuurt-West";"      31"
"2.5.2 Winkeldiefstal";"2014";"Erasmusparkbuurt-West";"      13"
"2.5.2 Winkeldiefstal";"2015";"Erasmusparkbuurt-West";"      14"
"2.5.2 Winkeldiefstal";"2016";"Erasmusparkbuurt-West";"       4"
"2.5.2 Winkeldiefstal";"2017";"Erasmusparkbuurt-West";"       9"
"2.5.2 Winkeldiefstal";"2018";"Erasmusparkbuurt-West";"       8"
"2.5.2 Winkeldiefstal";"2019";"Erasmusparkbuurt-West";"       7"
"2.5.2 Winkeldiefstal";"2020";"Erasmusparkbuurt-West";"       2"
"2.5.2 Winkeldiefstal";"2021";"Erasmusparkbuurt-West";"       3"
"2.5.2 Winkeldiefstal";"2022";"Erasmusparkbuurt-West";"       1"
"2.5.2 Winkeldiefstal";"2023";"Erasmusparkbuurt-West";"       9"
"2.5.2 Winkeldiefstal";"2012";"Centrale Markt";"      20"
"2.5.2 Winkeldiefstal";"2013";"Centrale Markt";"       3"
"2.5.2 Winkeldiefstal";"2014";"Centrale Markt";"       2"
"2.5.2 Winkeldiefstal";"2015";"Centrale Markt";"       6"
"2.5.2 Winkeldiefstal";"2016";"Centrale Markt";"       3"
"2.5.2 Winkeldiefstal";"2017";"Centrale Markt";"       2"
"2.5.2 Winkeldiefstal";"2018";"Centrale Markt";"       1"
"2.5.2 Winkeldiefstal";"2019";"Centrale Markt";"       4"
"2.5.2 Winkeldiefstal";"2020";"Centrale Markt";"       0"
"2.5.2 Winkeldiefstal";"2021";"Centrale Markt";"       0"
"2.5.2 Winkeldiefstal";"2022";"Centrale Markt";"       0"
"2.5.2 Winkeldiefstal";"2023";"Centrale Markt";"       1"
"2.5.2 Winkeldiefstal";"2012";"Bedrijvencentrum Westerkwartier";"      20"
"2.5.2 Winkeldiefstal";"2013";"Bedrijvencentrum Westerkwartier";"       3"
"2.5.2 Winkeldiefstal";"2014";"Bedrijvencentrum Westerkwartier";"       1"
"2.5.2 Winkeldiefstal";"2015";"Bedrijvencentrum Westerkwartier";"       6"
"2.5.2 Winkeldiefstal";"2016";"Bedrijvencentrum Westerkwartier";"       2"
"2.5.2 Winkeldiefstal";"2017";"Bedrijvencentrum Westerkwartier";"       1"
"2.5.2 Winkeldiefstal";"2018";"Bedrijvencentrum Westerkwartier";"       1"
"2.5.2 Winkeldiefstal";"2019";"Bedrijvencentrum Westerkwartier";"       3"
"2.5.2 Winkeldiefstal";"2020";"Bedrijvencentrum Westerkwartier";"       0"
"2.5.2 Winkeldiefstal";"2021";"Bedrijvencentrum Westerkwartier";"       0"
"2.5.2 Winkeldiefstal";"2022";"Bedrijvencentrum Westerkwartier";"       0"
"2.5.2 Winkeldiefstal";"2023";"Bedrijvencentrum Westerkwartier";"       1"
"2.5.2 Winkeldiefstal";"2012";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2013";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2014";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2015";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2016";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2017";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2018";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2019";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2020";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2021";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2022";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2023";"GWL-terrein";"       0"
"2.5.2 Winkeldiefstal";"2012";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2013";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2014";"Markthallen";"       1"
"2.5.2 Winkeldiefstal";"2015";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2016";"Markthallen";"       1"
"2.5.2 Winkeldiefstal";"2017";"Markthallen";"       1"
"2.5.2 Winkeldiefstal";"2018";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2019";"Markthallen";"       1"
"2.5.2 Winkeldiefstal";"2020";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2021";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2022";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2023";"Markthallen";"       0"
"2.5.2 Winkeldiefstal";"2012";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2013";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2014";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2015";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2016";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2017";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2018";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2019";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2020";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2021";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2022";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2023";"Marcanti";"       0"
"2.5.2 Winkeldiefstal";"2012";"Staatsliedenbuurt";"      20"
"2.5.2 Winkeldiefstal";"2013";"Staatsliedenbuurt";"      29"
"2.5.2 Winkeldiefstal";"2014";"Staatsliedenbuurt";"      22"
"2.5.2 Winkeldiefstal";"2015";"Staatsliedenbuurt";"      29"
"2.5.2 Winkeldiefstal";"2016";"Staatsliedenbuurt";"      18"
"2.5.2 Winkeldiefstal";"2017";"Staatsliedenbuurt";"      22"
"2.5.2 Winkeldiefstal";"2018";"Staatsliedenbuurt";"      18"
"2.5.2 Winkeldiefstal";"2019";"Staatsliedenbuurt";"      30"
"2.5.2 Winkeldiefstal";"2020";"Staatsliedenbuurt";"      47"
"2.5.2 Winkeldiefstal";"2021";"Staatsliedenbuurt";"       6"
"2.5.2 Winkeldiefstal";"2022";"Staatsliedenbuurt";"      13"
"2.5.2 Winkeldiefstal";"2023";"Staatsliedenbuurt";"      22"
"2.5.2 Winkeldiefstal";"2012";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2013";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2014";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2015";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2016";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2017";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2018";"Westerstaatsman";"       1"
"2.5.2 Winkeldiefstal";"2019";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2020";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2021";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2022";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2023";"Westerstaatsman";"       0"
"2.5.2 Winkeldiefstal";"2012";"Fannius Scholtenbuurt";"      11"
"2.5.2 Winkeldiefstal";"2013";"Fannius Scholtenbuurt";"      17"
"2.5.2 Winkeldiefstal";"2014";"Fannius Scholtenbuurt";"      14"
"2.5.2 Winkeldiefstal";"2015";"Fannius Scholtenbuurt";"      11"
"2.5.2 Winkeldiefstal";"2016";"Fannius Scholtenbuurt";"       8"
"2.5.2 Winkeldiefstal";"2017";"Fannius Scholtenbuurt";"      15"
"2.5.2 Winkeldiefstal";"2018";"Fannius Scholtenbuurt";"       9"
"2.5.2 Winkeldiefstal";"2019";"Fannius Scholtenbuurt";"      16"
"2.5.2 Winkeldiefstal";"2020";"Fannius Scholtenbuurt";"      13"
"2.5.2 Winkeldiefstal";"2021";"Fannius Scholtenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2022";"Fannius Scholtenbuurt";"       9"
"2.5.2 Winkeldiefstal";"2023";"Fannius Scholtenbuurt";"      12"
"2.5.2 Winkeldiefstal";"2012";"Staatsliedenbuurt-Noordoost";"       1"
"2.5.2 Winkeldiefstal";"2013";"Staatsliedenbuurt-Noordoost";"       1"
"2.5.2 Winkeldiefstal";"2014";"Staatsliedenbuurt-Noordoost";"       0"
"2.5.2 Winkeldiefstal";"2015";"Staatsliedenbuurt-Noordoost";"       0"
"2.5.2 Winkeldiefstal";"2016";"Staatsliedenbuurt-Noordoost";"       0"
"2.5.2 Winkeldiefstal";"2017";"Staatsliedenbuurt-Noordoost";"       1"
"2.5.2 Winkeldiefstal";"2018";"Staatsliedenbuurt-Noordoost";"       0"
"2.5.2 Winkeldiefstal";"2019";"Staatsliedenbuurt-Noordoost";"       1"
"2.5.2 Winkeldiefstal";"2020";"Staatsliedenbuurt-Noordoost";"       0"
"2.5.2 Winkeldiefstal";"2021";"Staatsliedenbuurt-Noordoost";"       1"
"2.5.2 Winkeldiefstal";"2022";"Staatsliedenbuurt-Noordoost";"       0"
"2.5.2 Winkeldiefstal";"2023";"Staatsliedenbuurt-Noordoost";"       0"
"2.5.2 Winkeldiefstal";"2012";"De Wittenbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2013";"De Wittenbuurt-Noord";"       1"
"2.5.2 Winkeldiefstal";"2014";"De Wittenbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2015";"De Wittenbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2016";"De Wittenbuurt-Noord";"       1"
"2.5.2 Winkeldiefstal";"2017";"De Wittenbuurt-Noord";"       1"
"2.5.2 Winkeldiefstal";"2018";"De Wittenbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2019";"De Wittenbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2020";"De Wittenbuurt-Noord";"       1"
"2.5.2 Winkeldiefstal";"2021";"De Wittenbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2022";"De Wittenbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2023";"De Wittenbuurt-Noord";"       1"
"2.5.2 Winkeldiefstal";"2012";"De Wittenbuurt-Zuid";"       8"
"2.5.2 Winkeldiefstal";"2013";"De Wittenbuurt-Zuid";"       9"
"2.5.2 Winkeldiefstal";"2014";"De Wittenbuurt-Zuid";"       8"
"2.5.2 Winkeldiefstal";"2015";"De Wittenbuurt-Zuid";"      18"
"2.5.2 Winkeldiefstal";"2016";"De Wittenbuurt-Zuid";"       9"
"2.5.2 Winkeldiefstal";"2017";"De Wittenbuurt-Zuid";"       5"
"2.5.2 Winkeldiefstal";"2018";"De Wittenbuurt-Zuid";"       8"
"2.5.2 Winkeldiefstal";"2019";"De Wittenbuurt-Zuid";"      13"
"2.5.2 Winkeldiefstal";"2020";"De Wittenbuurt-Zuid";"      33"
"2.5.2 Winkeldiefstal";"2021";"De Wittenbuurt-Zuid";"       0"
"2.5.2 Winkeldiefstal";"2022";"De Wittenbuurt-Zuid";"       4"
"2.5.2 Winkeldiefstal";"2023";"De Wittenbuurt-Zuid";"       9"
"2.5.2 Winkeldiefstal";"2012";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2013";"Buyskade e.o.";"       1"
"2.5.2 Winkeldiefstal";"2014";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2015";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2016";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2017";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2018";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2019";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2020";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2021";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2022";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2023";"Buyskade e.o.";"       0"
"2.5.2 Winkeldiefstal";"2012";"Frederik Hendrikbuurt";"      28"
"2.5.2 Winkeldiefstal";"2013";"Frederik Hendrikbuurt";"      23"
"2.5.2 Winkeldiefstal";"2014";"Frederik Hendrikbuurt";"      14"
"2.5.2 Winkeldiefstal";"2015";"Frederik Hendrikbuurt";"      15"
"2.5.2 Winkeldiefstal";"2016";"Frederik Hendrikbuurt";"      23"
"2.5.2 Winkeldiefstal";"2017";"Frederik Hendrikbuurt";"      38"
"2.5.2 Winkeldiefstal";"2018";"Frederik Hendrikbuurt";"      30"
"2.5.2 Winkeldiefstal";"2019";"Frederik Hendrikbuurt";"      53"
"2.5.2 Winkeldiefstal";"2020";"Frederik Hendrikbuurt";"      66"
"2.5.2 Winkeldiefstal";"2021";"Frederik Hendrikbuurt";"      44"
"2.5.2 Winkeldiefstal";"2022";"Frederik Hendrikbuurt";"      36"
"2.5.2 Winkeldiefstal";"2023";"Frederik Hendrikbuurt";"      32"
"2.5.2 Winkeldiefstal";"2012";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2013";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2014";"Frederik Hendrikbuurt-Noord";"       1"
"2.5.2 Winkeldiefstal";"2015";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2016";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2017";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2018";"Frederik Hendrikbuurt-Noord";"       2"
"2.5.2 Winkeldiefstal";"2019";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2020";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2021";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2022";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2023";"Frederik Hendrikbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2012";"Frederik Hendrikbuurt-Zuidwest";"       0"
"2.5.2 Winkeldiefstal";"2013";"Frederik Hendrikbuurt-Zuidwest";"       0"
"2.5.2 Winkeldiefstal";"2014";"Frederik Hendrikbuurt-Zuidwest";"       6"
"2.5.2 Winkeldiefstal";"2015";"Frederik Hendrikbuurt-Zuidwest";"       8"
"2.5.2 Winkeldiefstal";"2016";"Frederik Hendrikbuurt-Zuidwest";"      13"
"2.5.2 Winkeldiefstal";"2017";"Frederik Hendrikbuurt-Zuidwest";"      12"
"2.5.2 Winkeldiefstal";"2018";"Frederik Hendrikbuurt-Zuidwest";"      14"
"2.5.2 Winkeldiefstal";"2019";"Frederik Hendrikbuurt-Zuidwest";"      19"
"2.5.2 Winkeldiefstal";"2020";"Frederik Hendrikbuurt-Zuidwest";"      22"
"2.5.2 Winkeldiefstal";"2021";"Frederik Hendrikbuurt-Zuidwest";"      10"
"2.5.2 Winkeldiefstal";"2022";"Frederik Hendrikbuurt-Zuidwest";"       2"
"2.5.2 Winkeldiefstal";"2023";"Frederik Hendrikbuurt-Zuidwest";"       9"
"2.5.2 Winkeldiefstal";"2012";"Frederik Hendrikbuurt-Zuidoost";"      28"
"2.5.2 Winkeldiefstal";"2013";"Frederik Hendrikbuurt-Zuidoost";"      23"
"2.5.2 Winkeldiefstal";"2014";"Frederik Hendrikbuurt-Zuidoost";"       7"
"2.5.2 Winkeldiefstal";"2015";"Frederik Hendrikbuurt-Zuidoost";"       7"
"2.5.2 Winkeldiefstal";"2016";"Frederik Hendrikbuurt-Zuidoost";"      10"
"2.5.2 Winkeldiefstal";"2017";"Frederik Hendrikbuurt-Zuidoost";"      26"
"2.5.2 Winkeldiefstal";"2018";"Frederik Hendrikbuurt-Zuidoost";"      14"
"2.5.2 Winkeldiefstal";"2019";"Frederik Hendrikbuurt-Zuidoost";"      34"
"2.5.2 Winkeldiefstal";"2020";"Frederik Hendrikbuurt-Zuidoost";"      44"
"2.5.2 Winkeldiefstal";"2021";"Frederik Hendrikbuurt-Zuidoost";"      34"
"2.5.2 Winkeldiefstal";"2022";"Frederik Hendrikbuurt-Zuidoost";"      34"
"2.5.2 Winkeldiefstal";"2023";"Frederik Hendrikbuurt-Zuidoost";"      23"
"2.5.2 Winkeldiefstal";"2012";"Van Galenbuurt";"      11"
"2.5.2 Winkeldiefstal";"2013";"Van Galenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2014";"Van Galenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2015";"Van Galenbuurt";"       2"
"2.5.2 Winkeldiefstal";"2016";"Van Galenbuurt";"       8"
"2.5.2 Winkeldiefstal";"2017";"Van Galenbuurt";"       6"
"2.5.2 Winkeldiefstal";"2018";"Van Galenbuurt";"       3"
"2.5.2 Winkeldiefstal";"2019";"Van Galenbuurt";"       6"
"2.5.2 Winkeldiefstal";"2020";"Van Galenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2021";"Van Galenbuurt";"       3"
"2.5.2 Winkeldiefstal";"2022";"Van Galenbuurt";"       4"
"2.5.2 Winkeldiefstal";"2023";"Van Galenbuurt";"       2"
"2.5.2 Winkeldiefstal";"2012";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2013";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2014";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2015";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2016";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2017";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2018";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2019";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2020";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2021";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2022";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2023";"Mercatorpark";"       0"
"2.5.2 Winkeldiefstal";"2012";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2013";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2014";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2015";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2016";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2017";"Orteliusbuurt-Noord";"       1"
"2.5.2 Winkeldiefstal";"2018";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2019";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2020";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2021";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2022";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2023";"Orteliusbuurt-Noord";"       0"
"2.5.2 Winkeldiefstal";"2012";"Jan Maijenbuurt";"       9"
"2.5.2 Winkeldiefstal";"2013";"Jan Maijenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2014";"Jan Maijenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2015";"Jan Maijenbuurt";"       1"
"2.5.2 Winkeldiefstal";"2016";"Jan Maijenbuurt";"       7"
"2.5.2 Winkeldiefstal";"2017";"Jan Maijenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2018";"Jan Maijenbuurt";"       3"
"2.5.2 Winkeldiefstal";"2019";"Jan Maijenbuurt";"       6"
"2.5.2 Winkeldiefstal";"2020";"Jan Maijenbuurt";"       5"
"2.5.2 Winkeldiefstal";"2021";"Jan Maijenbuurt";"       3"
"2.5.2 Winkeldiefstal";"2022";"Jan Maijenbuurt";"       4"
"2.5.2 Winkeldiefstal";"2023";"Jan Maijenbuurt";"       2"
"2.5.2 Winkeldiefstal";"2012";"John Franklinbuurt";"       2"
"2.5.2 Winkeldiefstal";"2013";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2014";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2015";"John Franklinbuurt";"       1"
"2.5.2 Winkeldiefstal";"2016";"John Franklinbuurt";"       1"
"2.5.2 Winkeldiefstal";"2017";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2018";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2019";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2020";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2021";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2022";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2023";"John Franklinbuurt";"       0"
"2.5.2 Winkeldiefstal";"2012";"Geuzenbuurt";"      57"
"2.5.2 Winkeldiefstal";"2013";"Geuzenbuurt";"      45"
"2.5.2 Winkeldiefstal";"2014";"Geuzenbuurt";"      26"
"2.5.2 Winkeldiefstal";"2015";"Geuzenbuurt";"      33"
"2.5.2 Winkeldiefstal";"2016";"Geuzenbuurt";"      29"
"2.5.2 Winkeldiefstal";"2017";"Geuzenbuurt";"      26"
"2.5.2 Winkeldiefstal";"2018";"Geuzenbuurt";"      35"
"2.5.2 Winkeldiefstal";"2019";"Geuzenbuurt";"      35"
"2.5.2 Winkeldiefstal";"2020";"Geuzenbuurt";"      56"
"2.5.2 Winkeldiefstal";"2021";"Geuzenbuurt";"      64"
"2.5.2 Winkeldiefstal";"2022";"Geuzenbuurt";"      53"
"2.5.2 Winkeldiefstal";"2023";"Geuzenbuurt";"      69"
"2.5.2 Winkeldiefstal";"2012";"Pieter van der Doesbuurt";"       0"
"2.5.2 Winkeldiefstal";"2013";"Pieter van der Doesbuurt";"       2"
"2.5.2 Winkeldiefstal";"2014";"Pieter van der Doesbuurt";"      10"
"2.5.2 Winkeldiefstal";"2015";"Pieter van der Doesbuurt";"      19"
"2.5.2 Winkeldiefstal";"2016";"Pieter van der Doesbuurt";"      17"
"2.5.2 Winkeldiefstal";"2017";"Pieter van der Doesbuurt";"      12"
"2.5.2 Winkeldiefstal";"2018";"Pieter van der Doesbuurt";"      28"
"2.5.2 Winkeldiefstal";"2019";"Pieter van der Doesbuurt";"      25"
"2.5.2 Winkeldiefstal";"2020";"Pieter van der Doesbuurt";"      41"
"2.5.2 Winkeldiefstal";"2021";"Pieter van der Doesbuurt";"      59"
"2.5.2 Winkeldiefstal";"2022";"Pieter van der Doesbuurt";"      48"
"2.5.2 Winkeldiefstal";"2023";"Pieter van der Doesbuurt";"      57"
"2.5.2 Winkeldiefstal";"2012";"Trompbuurt";"      57"
"2.5.2 Winkeldiefstal";"2013";"Trompbuurt";"      43"
"2.5.2 Winkeldiefstal";"2014";"Trompbuurt";"      16"
"2.5.2 Winkeldiefstal";"2015";"Trompbuurt";"      14"
"2.5.2 Winkeldiefstal";"2016";"Trompbuurt";"      11"
"2.5.2 Winkeldiefstal";"2017";"Trompbuurt";"      14"
"2.5.2 Winkeldiefstal";"2018";"Trompbuurt";"       7"
"2.5.2 Winkeldiefstal";"2019";"Trompbuurt";"      10"
"2.5.2 Winkeldiefstal";"2020";"Trompbuurt";"      14"
"2.5.2 Winkeldiefstal";"2021";"Trompbuurt";"       5"
"2.5.2 Winkeldiefstal";"2022";"Trompbuurt";"       5"
"2.5.2 Winkeldiefstal";"2023";"Trompbuurt";"      12"
"2.5.2 Winkeldiefstal";"2012";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2013";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2014";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2015";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2016";"Geuzenhofbuurt";"       1"
"2.5.2 Winkeldiefstal";"2017";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2018";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2019";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2020";"Geuzenhofbuurt";"       1"
"2.5.2 Winkeldiefstal";"2021";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2022";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2023";"Geuzenhofbuurt";"       0"
"2.5.2 Winkeldiefstal";"2012";"Hoofdweg e.o.";"     117"
"2.5.2 Winkeldiefstal";"2013";"Hoofdweg e.o.";"      40"
"2.5.2 Winkeldiefstal";"2014";"Hoofdweg e.o.";"      59"
"2.5.2 Winkeldiefstal";"2015";"Hoofdweg e.o.";"      64"
"2.5.2 Winkeldiefstal";"2016";"Hoofdweg e.o.";"      41"
"2.5.2 Winkeldiefstal";"2017";"Hoofdweg e.o.";"      43"
"2.5.2 Winkeldiefstal";"2018";"Hoofdweg e.o.";"      40"
"2.5.2 Winkeldiefstal";"2019";"Hoofdweg e.o.";"      61"
